counter, keyextract, sign, verify, total 
122,26.414600,45.049500,19.113900,90.578000 
123,31.556200,45.158600,46.127500,122.842300 
124,36.664700,50.175200,19.235900,106.075800 
125,57.467700,87.410300,19.985900,164.863900 
126,26.342000,45.335900,45.737400,117.415300 
127,36.513600,49.751400,24.335700,110.600700 
128,26.986000,39.696100,19.066000,85.748100 
129,28.300400,46.704600,46.280300,121.285300 
130,31.409400,39.432200,29.462700,100.304300 
131,31.668200,34.103900,19.128300,84.900400 
132,31.793700,45.110700,20.081700,96.986100 
133,31.508900,34.390900,19.435900,85.335700 
134,31.295500,34.208600,29.817800,95.321900 
135,31.919000,34.410200,19.377500,85.706700 
136,52.417300,60.605900,35.068800,148.092000 
137,36.616500,49.643800,34.759100,121.019400 
138,52.275900,34.268100,24.417600,110.961600 
139,26.094900,44.470000,29.892300,100.457200 
140,57.631300,39.631500,24.382200,121.645000 
141,26.233000,70.937500,24.890500,122.061000 
142,47.666200,45.012600,45.605700,138.284500 
143,59.090900,50.702800,29.577600,139.371300 
144,42.039400,44.791800,24.399000,111.230200 
145,47.436300,48.182200,19.085500,114.704000 
146,26.126000,34.069700,35.336500,95.532200 
147,37.278900,50.011400,24.781800,112.072100 
148,62.777500,39.571800,19.444200,121.793500 
149,26.127900,44.807200,19.440200,90.375300 
150,36.908500,40.239200,19.157900,96.305600 
151,36.556300,44.709100,24.671900,105.937300 
152,26.828400,43.056200,45.392500,115.277100 
153,42.462600,49.884800,19.057700,111.405100 
154,31.577400,60.824300,19.435500,111.837200 
155,62.779100,45.337900,29.931700,138.048700 
156,31.443400,39.716400,19.217200,90.377000 
157,31.433300,50.014700,19.532100,100.980100 
158,36.561400,39.645300,19.180000,95.386700 
159,31.549100,55.211600,45.453000,132.213700 
160,41.769400,55.251200,19.195800,116.216400 
161,36.385000,39.387900,19.071900,94.844800 
162,26.726000,34.370200,24.256600,85.352800 
163,47.409600,39.573900,29.731400,116.714900 
164,26.213500,71.110200,19.222500,116.546200 
165,26.092700,44.995100,30.050800,101.138600 
166,41.841900,39.388800,24.399000,105.629700 
167,31.420100,44.530100,24.277600,100.227800 
168,52.394400,49.917100,19.192500,121.504000 
169,26.107900,49.890200,24.257400,100.255500 
170,41.911100,44.931700,24.337700,111.180500 
171,62.697900,34.346300,19.271800,116.316000 
172,57.536000,86.765600,19.162300,163.463900 
173,36.653600,34.197000,19.376800,90.227400 
174,26.687800,34.535200,29.531500,90.754500 
175,36.965600,46.350100,36.811400,120.127100 
176,31.401300,39.555000,24.545000,95.501300 
177,57.580200,34.217700,19.131100,110.929000 
178,36.649800,34.276300,24.383200,95.309300 
179,36.501200,82.035600,24.509700,143.046500 
180,26.249700,39.795300,19.367200,85.412200 
181,26.328400,49.994600,19.572500,95.895500 
182,36.846100,55.521700,24.530600,116.898400 
183,83.217000,44.925100,29.646700,157.788800 
184,25.992900,44.500800,24.492400,94.986100 
185,37.053200,50.327800,19.059800,106.440800 
186,46.947600,44.996500,19.279700,111.223800 
187,31.493100,39.471700,47.864000,118.828800 
188,26.152700,55.612000,34.954600,116.719300 
189,52.484700,60.414000,19.509300,132.408000 
190,36.647500,60.918100,24.651800,122.217400 
191,31.671800,45.135900,19.090700,95.898400 
192,41.795800,34.066700,24.347100,100.209600 
193,31.433800,34.394600,29.614700,95.443100 
194,31.399400,34.419200,24.459900,90.278500 
195,68.281600,39.372600,19.040400,126.694600 
196,47.193000,60.482500,35.025700,142.701200 
197,26.895100,34.337000,19.372000,80.604100 
198,31.503300,55.628900,19.128900,106.261100 
199,26.194300,44.497800,45.370800,116.062900 
200,46.906000,40.380900,25.198600,112.485500 
201,31.365300,34.062600,46.059800,111.487700 
202,26.140300,34.406500,19.391300,79.938100 
203,26.362400,61.802200,19.107800,107.272400 
204,47.082200,50.100200,19.153600,116.336000 
205,37.063200,87.204200,19.404100,143.671500 
206,41.771900,55.041800,18.953000,115.766700 
207,31.523300,44.862200,24.466000,100.851500 
208,47.069700,34.377800,45.966400,127.413900 
209,31.380300,60.486700,24.354200,116.221200 
210,47.166700,34.262800,19.193500,100.623000 
211,41.855900,39.532400,24.465200,105.853500 
212,42.567900,44.831800,29.777100,117.176800 
213,31.565900,39.473300,24.750200,95.789400 
214,26.863800,43.823500,19.305000,89.992300 
215,31.455300,44.607200,19.169000,95.231500 
216,26.107300,71.199600,24.341700,121.648600 
217,52.399500,50.393300,19.289000,122.081800 
218,31.471700,34.764100,19.113600,85.349400 
219,36.691700,34.136100,34.767900,105.595700 
220,26.357000,34.153600,24.312300,84.822900 
221,26.217200,34.041200,19.528800,79.787200 
222,52.112800,50.103000,24.536000,126.751800 
223,31.825800,34.358000,19.056500,85.240300 
224,31.733800,39.983400,35.523200,107.240400 
225,26.617800,39.859800,19.479000,85.956600 
