counter, keyextract, sign, verify, total 
347,7.565400,11.478400,6.223000,25.266800 
348,7.591500,11.527300,6.606000,25.724800 
349,7.672400,11.394100,6.604100,25.670600 
350,7.722400,17.649300,6.795000,32.166700 
351,7.759900,11.447500,6.191900,25.399300 
352,7.587800,11.633800,6.278200,25.499800 
353,7.565100,11.404600,6.153100,25.122800 
354,7.526800,11.897300,6.618200,26.042300 
355,7.586200,11.663400,6.351000,25.600600 
356,7.639200,11.946800,6.950700,26.536700 
357,7.985300,11.915900,6.920000,26.821200 
358,7.609700,11.564000,6.480100,25.653800 
359,7.694200,11.426000,6.588600,25.708800 
360,8.477200,12.008300,6.325000,26.810500 
361,9.371400,11.428300,6.221300,27.021000 
362,7.568500,11.523100,6.313700,25.405300 
363,7.642800,11.564000,6.423600,25.630400 
364,7.640700,11.845800,6.519200,26.005700 
365,7.756800,11.854900,6.706800,26.318500 
366,7.563300,11.524000,6.286400,25.373700 
367,7.646600,11.529900,6.668800,25.845300 
368,7.574200,11.822900,6.418300,25.815400 
369,7.596200,11.756700,6.313100,25.666000 
370,7.776600,11.471200,6.284800,25.532600 
371,7.526100,11.380200,6.389000,25.295300 
372,7.664200,11.748000,6.448300,25.860500 
373,8.709900,11.677700,7.086700,27.474300 
374,8.510900,15.423300,10.391300,34.325500 
375,7.688800,11.462300,6.451400,25.602500 
376,9.125800,12.270800,6.567500,27.964100 
377,7.982300,11.753300,7.103200,26.838800 
378,8.350900,13.503600,8.452500,30.307000 
379,7.733000,11.880400,9.344400,28.957800 
380,7.627400,11.622300,9.389300,28.639000 
381,8.870400,11.661100,6.874900,27.406400 
382,9.491500,15.676600,8.038700,33.206800 
383,9.072800,14.595400,6.401100,30.069300 
384,7.669000,11.552700,6.649600,25.871300 
385,7.673700,14.923400,12.766400,35.363500 
386,13.001600,12.230400,6.323400,31.555400 
387,7.756200,11.802800,6.607700,26.166700 
388,7.627800,11.788900,6.328400,25.745100 
389,7.691200,11.349600,7.423800,26.464600 
390,7.631700,11.546900,6.511800,25.690400 
391,8.419700,11.436200,6.336500,26.192400 
392,8.027800,11.668600,6.146100,25.842500 
393,7.598000,11.557100,6.412700,25.567800 
394,7.810300,11.825100,6.289200,25.924600 
395,7.626100,11.564300,6.387900,25.578300 
396,7.580900,12.233600,6.334300,26.148800 
397,7.585400,11.388100,6.576000,25.549500 
398,7.679900,11.593200,6.651700,25.924800 
399,7.712300,11.479400,6.763000,25.954700 
400,7.635200,11.943700,6.380900,25.959800 
401,7.817300,12.336500,6.698100,26.851900 
402,7.609700,11.940200,6.247500,25.797400 
403,7.698200,11.446300,6.265500,25.410000 
404,8.044100,11.918700,6.477300,26.440100 
405,7.695800,11.457100,6.724500,25.877400 
406,7.622000,11.648400,6.226800,25.497200 
407,7.606400,11.456800,6.450200,25.513400 
408,7.724300,12.332600,6.364600,26.421500 
409,7.830300,11.511100,6.361600,25.703000 
410,7.642300,12.180700,6.339100,26.162100 
411,7.843800,11.349500,6.172400,25.365700 
412,8.104000,11.675800,6.415500,26.195300 
413,7.686500,11.660100,6.646400,25.993000 
414,7.804900,13.374300,6.786700,27.965900 
415,7.740900,11.479100,6.204300,25.424300 
416,7.869800,12.145900,6.215500,26.231200 
417,7.614300,11.424500,6.945600,25.984400 
418,7.614100,13.128500,10.694200,31.436800 
419,7.611500,11.639700,6.461800,25.713000 
420,7.626500,11.630000,6.278600,25.535100 
421,7.557600,11.399100,6.531600,25.488300 
422,7.639900,11.790900,6.517300,25.948100 
423,7.803500,11.707200,6.367600,25.878300 
424,7.664700,11.695600,6.236700,25.597000 
425,7.826500,11.504800,6.965300,26.296600 
426,7.641300,11.754400,6.354900,25.750600 
427,7.659100,11.482200,6.535800,25.677100 
428,7.661300,11.891200,6.300100,25.852600 
429,7.849200,11.845900,6.847100,26.542200 
430,7.745100,11.616500,6.276200,25.637800 
431,8.482100,11.314100,6.626100,26.422300 
432,7.814000,12.236600,6.421100,26.471700 
433,7.719600,11.561800,6.349100,25.630500 
434,7.590000,11.831000,6.296100,25.717100 
435,7.668500,11.440100,6.372200,25.480800 
436,7.542100,11.739000,6.402000,25.683100 
437,7.658500,11.530000,6.632100,25.820600 
438,7.556200,11.665800,6.321000,25.543000 
439,7.721800,11.345500,6.200100,25.267400 
440,8.088700,11.765300,6.273300,26.127300 
441,7.891500,11.544300,6.349600,25.785400 
442,7.624000,11.734400,6.543100,25.901500 
443,7.539900,12.220100,6.481200,26.241200 
444,7.498100,11.694700,6.254600,25.447400 
445,7.637900,11.554600,6.959500,26.152000 
446,10.759800,11.732200,6.593000,29.085000 
447,9.487200,16.776200,8.554200,34.817600 
448,7.609400,11.683200,6.368500,25.661100 
449,7.663400,11.309600,6.376500,25.349500 
450,7.622700,11.650400,6.186800,25.459900 
451,7.863500,11.895500,6.460800,26.219800 
452,7.715500,12.029800,6.502200,26.247500 
453,8.769500,12.057200,6.809400,27.636100 
454,7.721200,11.917900,6.700800,26.339900 
455,7.703500,11.423800,6.393600,25.520900 
456,7.639200,11.621300,6.384500,25.645000 
457,7.680500,11.369900,6.427600,25.478000 
458,7.571500,11.519400,6.187900,25.278800 
459,7.711000,11.563000,6.166700,25.440700 
460,11.311700,11.866400,6.427900,29.606000 
461,8.303200,11.591600,6.746400,26.641200 
462,7.826000,11.626200,6.327200,25.779400 
463,7.657700,11.421500,6.246400,25.325600 
464,7.583400,11.923600,6.788500,26.295500 
465,7.719400,11.708400,6.339300,25.767100 
466,11.358100,16.691300,6.220000,34.269400 
467,7.572100,13.237700,6.539500,27.349300 
468,7.771600,11.689800,6.284000,25.745400 
469,7.783700,11.351200,9.306300,28.441200 
470,7.684200,11.507000,6.142400,25.333600 
471,7.586400,11.383700,6.236600,25.206700 
472,7.656200,11.630500,6.255200,25.541900 
473,7.573200,11.443500,6.490500,25.507200 
474,7.609300,11.634100,6.247200,25.490600 
475,7.555400,12.069300,6.879700,26.504400 
476,7.780100,11.578900,6.403700,25.762700 
477,9.025600,11.592600,6.770700,27.388900 
478,7.662900,11.606000,6.386200,25.655100 
