counter, keyextract, sign, verify, total 
122,1.974100,2.823300,5.156700,9.954100 
123,2.067200,2.807400,4.992200,9.866800 
124,1.952100,2.798200,5.193500,9.943800 
125,2.633900,2.804400,5.023100,10.461400 
126,1.959500,2.809300,5.074800,9.843600 
127,1.828100,2.767600,5.268900,9.864600 
128,2.032000,2.826000,5.068500,9.926500 
129,2.036900,3.285200,5.222600,10.544700 
130,1.848800,2.894400,5.426100,10.169300 
131,2.451000,2.725700,4.966600,10.143300 
132,1.808400,2.989500,5.114300,9.912200 
133,1.853700,2.818600,5.102100,9.774400 
134,1.852900,2.728500,4.975300,9.556700 
135,1.891900,3.173900,5.385700,10.451500 
136,1.958900,2.801700,5.039700,9.800300 
137,2.508000,2.791800,5.212100,10.511900 
138,1.856600,2.773500,5.002200,9.632300 
139,2.063600,2.810300,5.005400,9.879300 
140,1.817900,2.765200,5.142500,9.725600 
141,2.029100,2.813800,5.063200,9.906100 
142,1.887100,2.816500,5.305800,10.009400 
143,2.519100,2.846000,5.031600,10.396700 
144,1.879400,2.826300,5.140000,9.845700 
145,1.948000,2.789900,5.212300,9.950200 
146,1.976400,2.754500,5.219100,9.950000 
147,1.816600,2.760400,5.093000,9.670000 
148,1.888800,2.841500,5.029500,9.759800 
149,2.581700,2.786500,5.071700,10.439900 
150,1.910000,2.770000,5.065100,9.745100 
151,1.870000,2.824300,5.103200,9.797500 
152,1.861500,2.752700,5.194700,9.808900 
153,1.852500,2.783000,4.996200,9.631700 
154,1.861500,2.833900,5.014200,9.709600 
155,2.714900,2.871000,5.305000,10.890900 
156,2.082500,2.767200,5.038500,9.888200 
157,1.969900,2.783100,5.132000,9.885000 
158,1.844100,2.784600,5.139900,9.768600 
159,1.916500,2.802400,5.094300,9.813200 
160,1.880000,2.814600,6.053200,10.747800 
161,2.711700,2.852600,5.030600,10.594900 
162,1.858400,2.960200,5.269200,10.087800 
163,1.883600,2.712100,5.162500,9.758200 
164,2.076400,2.836800,5.127500,10.040700 
165,1.844000,2.938500,5.314700,10.097200 
166,1.926900,2.789900,5.045500,9.762300 
167,2.412500,2.792700,4.966300,10.171500 
168,1.835400,2.828300,5.118400,9.782100 
169,1.921300,2.788000,5.034400,9.743700 
170,1.939600,2.819900,5.045200,9.804700 
171,2.058900,2.725600,4.954000,9.738500 
172,1.918500,2.737300,5.022900,9.678700 
173,2.294100,2.814500,7.223000,12.331600 
174,1.726400,2.761800,5.492000,9.980200 
