counter, keyextract, sign, verify, total 
169,10.684500,15.350500,6.571200,32.606200 
170,10.369300,15.171400,6.094700,31.635400 
171,10.322400,15.156000,6.208100,31.686500 
172,10.556200,15.168100,6.875900,32.600200 
173,10.440000,15.151400,6.454300,32.045700 
174,10.374700,15.244600,6.260200,31.879500 
175,10.386800,15.131700,6.188500,31.707000 
176,10.264800,15.069100,6.217900,31.551800 
177,10.235700,14.914200,6.082000,31.231900 
178,10.235800,15.134500,8.933000,34.303300 
179,12.340200,15.209800,6.270400,33.820400 
180,10.589700,15.165100,6.171000,31.925800 
181,10.355600,15.241100,6.218600,31.815300 
182,10.221600,15.066900,6.084400,31.372900 
183,10.300200,15.019100,6.130400,31.449700 
184,10.230100,14.976500,8.421100,33.627700 
185,10.341200,15.143800,6.099300,31.584300 
186,10.303400,15.408500,6.016200,31.728100 
187,10.438400,15.344900,6.136600,31.919900 
188,10.393800,15.279000,5.983800,31.656600 
189,10.296700,15.623100,6.162100,32.081900 
190,10.600300,15.554800,6.726400,32.881500 
191,11.102200,15.553600,6.072800,32.728600 
192,10.638200,14.954600,6.286400,31.879200 
193,10.243400,14.927600,6.106600,31.277600 
194,11.106100,15.390200,6.208900,32.705200 
195,10.269800,15.212800,6.244500,31.727100 
196,11.197800,18.885900,6.867200,36.950900 
197,10.308700,15.053900,6.162000,31.524600 
198,10.249800,14.736700,6.095500,31.082000 
199,10.347700,15.214100,6.197100,31.758900 
200,10.372300,15.196700,6.328900,31.897900 
201,10.415400,15.180800,6.284800,31.881000 
202,10.371100,15.318700,6.802200,32.492000 
203,10.342600,15.269200,6.342000,31.953800 
204,10.403200,15.179800,6.263400,31.846400 
205,10.343600,15.183000,6.357400,31.884000 
206,10.393400,15.170400,6.214500,31.778300 
207,10.528800,15.372100,6.337400,32.238300 
208,10.347200,15.237100,6.917400,32.501700 
209,10.317000,15.134200,6.205000,31.656200 
210,10.284700,15.070000,6.544200,31.898900 
211,10.242900,15.008900,6.005000,31.256800 
212,10.225300,14.943800,6.156400,31.325500 
213,10.392800,15.018400,6.280100,31.691300 
214,10.342500,15.227200,7.003500,32.573200 
215,10.317900,15.264100,6.298900,31.880900 
216,10.297500,15.156400,6.099000,31.552900 
217,10.873800,16.560800,10.645300,38.079900 
218,13.129100,15.016300,6.313300,34.458700 
219,10.769300,15.153700,6.150100,32.073100 
220,10.458500,15.161400,6.933200,32.553100 
221,10.518400,15.293800,6.363600,32.175800 
222,10.571100,15.382000,6.244600,32.197700 
223,10.403100,15.240800,6.512500,32.156400 
224,10.996700,16.015700,6.530700,33.543100 
225,11.386100,15.123100,6.290500,32.799700 
226,10.338500,15.223900,10.765500,36.327900 
227,10.392300,15.212400,6.202300,31.807000 
228,10.337600,15.539200,6.263900,32.140700 
229,10.472400,15.074200,6.157200,31.703800 
230,10.266500,15.968600,6.162200,32.397300 
231,10.662800,15.321700,6.264800,32.249300 
232,10.279400,15.053500,6.743400,32.076300 
233,10.361400,14.973800,6.133600,31.468800 
234,10.332400,15.133200,6.343900,31.809500 
235,10.437200,15.080800,6.250100,31.768100 
236,10.320900,15.110600,6.330800,31.762300 
237,10.579400,15.772900,6.042600,32.394900 
238,10.815700,15.041600,6.710100,32.567400 
